"NAME","GEOG","NID","ASSESSMENT_CHANGE","SALES_QUARTILE","OVER_UNDER","D_OVER_UNDER","COUNT","D_COUNT","MED_SALES_PRICE","MED_SALES_RATIO","COD","D_COD","PRD","N_LOW_COUNT","VCS_LOW_COUNT"
"R800E - HOPE CREEK","vcs",NA,85.623403492941,"Q3","Accurate","Accurate",4,4,808000,0.551055723379005,2.84926183060253,5.15005795875099,0.999774870195272,NA,NA
"R800E - HOPE CREEK","vcs",NA,80.2773268455884,"Q4","Underassessed","Underassessed",3,3,852500,0.520323753665689,0.897166049856376,11.0546104275772,1.00015603645836,NA,NA
"R800F - CANTERBURY","vcs",NA,68.8765279463644,"Q1","Overassessed","Overassessed",3,3,650000,0.662491525423729,1.5189486350742,14.8929915396087,1.00077280406197,NA,NA
"R800F - CANTERBURY","vcs",NA,67.0915240979816,"Q2","Accurate","Accurate",2,2,745000,0.618029859890976,1.16101803293687,6.3188535292699,0.999844182936038,NA,NA
"R800F - CANTERBURY","vcs",NA,69.7464058077023,"Q3","Overassessed","Overassessed",2,2,800500,0.643679652452359,0.279399904019753,10.7313531759226,0.99201036893992,NA,NA
"R800F - CANTERBURY","vcs",NA,72.2128765554962,"Q4","Accurate","Accurate",2,2,859000,0.597059728976336,3.58685406842687,3.68410766528567,1.00108684007607,NA,NA
"R800G - CRESSET OVERLOOK","vcs",NA,71.5938738308617,"Q1","Overassessed","Overassessed",5,5,655000,0.756089700996678,7.94831044400377,29.4243671778861,0.990770124488126,NA,NA
"R800G - CRESSET OVERLOOK","vcs",NA,70.4163344783386,"Q1","Underassessed","Underassessed",3,3,617000,0.16222528363047,57.4344916946102,56.8815211132872,0.307350357490146,NA,NA
"R800G - CRESSET OVERLOOK","vcs",NA,71.4024481385219,"Q2","Overassessed","Overassessed",7,7,690000,0.74292,7.68814288689423,24.2452143156258,1.01489503941647,NA,NA
"R800G - CRESSET OVERLOOK","vcs",NA,70.5146498777,"Q3","Accurate","Accurate",5,5,775000,0.588291025641026,1.58393512280769,1.94526170853006,0.996564655930641,NA,NA
"R800G - CRESSET OVERLOOK","vcs",NA,82.7014786195231,"Q3","Underassessed","Underassessed",2,2,805250,0.363903331546947,12.2935857413778,37.3981946238354,0.511905983692798,NA,NA
"R800G - CRESSET OVERLOOK","vcs",NA,72.1871276959465,"Q4","Accurate","Accurate",4,4,983000,0.585275892953201,2.19251933134113,2.28303064329421,1.00199596639525,NA,NA
"R800G - CRESSET OVERLOOK","vcs",NA,77.1294597544512,"Q4","Overassessed","Overassessed",2,2,910250,0.64479508373852,1.76724110122724,10.9232393342326,0.999704010439454,NA,NA
"R800G - CRESSET OVERLOOK","vcs",NA,80.2898201368641,"Q4","Underassessed","Underassessed",2,2,1137250,0.431035773758429,20.6786681558491,25.8494900162557,0.668343358404542,NA,NA
"R801A - CARILLAN FOREST","vcs",NA,85.0657008585364,"Q1","Overassessed","Overassessed",7,7,526000,0.735192523364486,5.60109655139361,27.0884100746911,1.00494308003825,NA,NA
"R801A - CARILLAN FOREST","vcs",NA,81.8114187828746,"Q2","Accurate","Accurate",4,4,609250,0.578938621138211,4.14160220866809,4.12478895203584,0.996086999324104,NA,NA
"R801A - CARILLAN FOREST","vcs",NA,86.2233765654672,"Q2","Overassessed","Overassessed",3,3,580000,0.661492254733219,1.82203636569479,14.0938697817254,1.0002498337443,NA,NA
"R801A - CARILLAN FOREST","vcs",NA,80.226436661513,"Q3","Accurate","Accurate",2,2,667500,0.590285418304323,2.26056955688307,2.29551828325706,0.990193989251882,NA,NA
"R801A - CARILLAN FOREST","vcs",NA,87.2533039499408,"Q3","Overassessed","Overassessed",3,3,648500,0.714420634920635,0.379335924721875,22.9926164673695,1.00007840417963,NA,NA
"R801A - CARILLAN FOREST","vcs",NA,88.8537786768043,"Q3","Underassessed","Underassessed",2,2,696500,0.528585542292865,0.383310143940204,9.06813327977626,0.999964229335069,NA,NA
"R801A - CARILLAN FOREST","vcs",NA,90.3221722667801,"Q4","Accurate","Accurate",3,3,730000,0.557258974358974,1.16130595543595,5.2434278528562,1.01215189585692,NA,NA
"R801A - CARILLAN FOREST","vcs",NA,92.3534138536641,"Q4","Underassessed","Underassessed",3,3,885000,0.526106214689266,0.773288060806298,9.86627806667339,1.00088785855986,NA,NA
"R801B - STONEGATE","vcs",NA,82.7634670779009,"Q1","Overassessed","Overassessed",2,2,499750,0.724664301473565,1.15938101229223,24.6630344686741,1.0012136303507,NA,"Y"
"R801B - STONEGATE","vcs",NA,83.9573084335662,"Q2","Accurate","Accurate",2,2,635000,0.5510557960199,0.170739633547417,5.20260546338295,1.00009411731667,NA,"Y"
"R801C - SOLTERRA","vcs",NA,62.0981873116763,"Q1","Overassessed","Overassessed",2,2,447750,0.767757259570495,1.91227489357865,32.076258646643,1.0037617723124,NA,"Y"
"R801C - SOLTERRA","vcs",NA,71.8880436819048,"Q3","Accurate","Accurate",2,2,681250,0.570243353617309,1.90882053700618,1.90179548934194,0.998775652812326,NA,"Y"
"R801C - SOLTERRA","vcs",NA,56.126620118151,"Q4","Underassessed","Underassessed",2,2,827500,0.512627760088856,0.0469605980345762,11.8133292952233,1.00005533427994,NA,"Y"
"R801D - LOCHN'ORA","vcs",NA,70.2510846088794,"Q1","Overassessed","Overassessed",3,3,430000,0.78613488372093,8.00723775921831,32.8234851254872,1.00879003645553,NA,NA
"R801D - LOCHN'ORA","vcs",NA,69.0278728619254,"Q2","Accurate","Accurate",2,2,533000,0.598955898520084,3.78605984324943,3.90106464287319,0.998793895144699,NA,NA
"R801D - LOCHN'ORA","vcs",NA,83.1958435232561,"Q4","Accurate","Accurate",2,2,737000,0.560687478792936,2.18962721941626,3.54567990614959,0.998169428735601,NA,NA
"R801E - COLONY PARK","vcs",NA,49.1136260928047,"Q1","Overassessed","Overassessed",3,3,410000,0.74550487804878,12.4399476034317,40.1466466226236,1.01961932391583,NA,NA
"R801E - COLONY PARK","vcs",NA,38.2532040542189,"Q2","Overassessed","Overassessed",3,3,515000,0.667885436893204,3.76892560350096,15.5397668609498,0.99869559285181,NA,NA
"R801E - COLONY PARK","vcs",NA,45.5954024763845,"Q3","Overassessed","Overassessed",2,2,614500,0.675055397885365,6.45546063100574,16.1288808676297,1.00565114105793,NA,NA
"R801E - COLONY PARK","vcs",NA,62.0029537671053,"Q3","Underassessed","Underassessed",2,2,565000,0.494293584018801,2.43023646798203,14.9673331818896,0.85517135516599,NA,NA
"R801E - COLONY PARK","vcs",NA,86.5348629008577,"Q4","Underassessed","Underassessed",3,3,775000,0.470698717948718,7.89656725387407,22.0755619216267,0.882279252171572,NA,NA
"R801F - STARLING WOODS","vcs",NA,68.4447541637808,"Q1","Underassessed","Underassessed",2,2,824250,0.132120523007699,3.44122049107612,77.2714824226388,0.193088107634485,NA,"Y"
"R801F - STARLING WOODS","vcs",NA,66.1829572850522,"Q2","Underassessed","Underassessed",2,2,878750,0.126020653036116,1.22505068870066,78.3208349283102,0.180458703415703,NA,"Y"
"R801F - STARLING WOODS","vcs",NA,65.607470392769,"Q3","Underassessed","Underassessed",2,2,917500,0.121320908715054,1.03542234332425,79.1293256834078,0.173450752585022,NA,"Y"
"R801F - STARLING WOODS","vcs",NA,67.4982688653562,"Q4","Underassessed","Underassessed",2,2,976750,0.203071951015291,41.5067661847336,65.0658027757648,0.320511343347264,NA,"Y"
"R801I - DANIELS FARM","vcs",NA,90.4001180278828,"Q1","Accurate","Accurate",2,2,320000,0.580043321123321,2.41834490573606,2.41312321218314,0.999622276337556,NA,NA
"R801I - DANIELS FARM","vcs",NA,119.967833522065,"Q2","Overassessed","Overassessed",3,3,475000,0.767213846153846,5.1369439207614,28.4202348182805,0.97399074645056,NA,NA
"R801I - DANIELS FARM","vcs",NA,135.552019304238,"Q3","Underassessed","Underassessed",3,3,851000,0.410349001175088,10.661781685949,27.6919233267457,0.930836040757538,NA,NA
"R801I - DANIELS FARM","vcs",NA,67.9872177274593,"Q4","Accurate","Accurate",2,2,1860250,0.618894884917175,0.86979472831564,6.4676626322408,0.999346999389502,NA,NA
"R801J - TYNDRUM","vcs",NA,56.1099885095157,"Q1","Overassessed","Overassessed",2,2,776250,0.747149003831418,9.68304598389311,28.5310478637801,1.01567876905535,NA,"Y"
"R801J - TYNDRUM","vcs",NA,80.4486519328417,"Q3","Accurate","Accurate",2,2,1100000,0.583509374677003,4.30970183226389,4.32609337126595,0.999021480748624,NA,"Y"
"R802A - AMERICAN VILLAGE","vcs",NA,69.8637005058104,"Q1","Overassessed","Overassessed",3,3,620000,0.741128467153285,6.75854064587459,30.1346985764382,1.00741503260051,NA,NA
"R802A - AMERICAN VILLAGE","vcs",NA,64.2064669226872,"Q2","Overassessed","Overassessed",2,2,720000,0.666574175188115,4.30700551031976,14.6698674247242,0.999402162413814,NA,NA
"R802A - AMERICAN VILLAGE","vcs",NA,70.1091380798408,"Q3","Accurate","Accurate",3,3,805000,0.587335757575758,2.13473270196049,2.50309977790065,0.999659152835088,NA,NA
"R802B - AMERICAN VILLAGE","vcs",NA,79.2951050975349,"Q1","Accurate","Accurate",3,3,405000,0.592232098765432,3.97172257796616,4.67339301932001,1.00063145314448,NA,NA
"R802B - AMERICAN VILLAGE","vcs",NA,88.1612044297321,"Q1","Overassessed","Overassessed",17,17,364000,0.749863570391872,7.56070489414522,29.6706512484302,1.00458099742541,NA,NA
"R802B - AMERICAN VILLAGE","vcs",NA,88.2367267710331,"Q2","Accurate","Accurate",10,10,444000,0.570649765369609,3.01450652370025,3.08669082057806,0.977990650453797,NA,NA
"R802B - AMERICAN VILLAGE","vcs",NA,76.1644367869657,"Q2","Overassessed","Overassessed",9,9,437000,0.735048888888889,8.6242105082322,27.1924166014967,1.00241226518337,NA,NA
"R802B - AMERICAN VILLAGE","vcs",NA,86.5735786342861,"Q3","Accurate","Accurate",10,10,491250,0.57557146720611,3.93731734913631,3.9659018268429,0.985141014056573,NA,NA
"R802B - AMERICAN VILLAGE","vcs",NA,76.2564379546862,"Q3","Overassessed","Overassessed",7,7,5e+05,0.681814432989691,3.34642157042005,17.6848225606235,0.961695231485541,NA,NA
"R802B - AMERICAN VILLAGE","vcs",NA,99.7648825751838,"Q3","Underassessed","Underassessed",2,2,520000,0.504976923076923,0.94520694014959,13.1294925948275,1,NA,NA
"R802B - AMERICAN VILLAGE","vcs",NA,85.2711402359346,"Q4","Accurate","Accurate",9,9,565000,0.57771743119266,3.72829132644307,3.77377244059656,0.999271010450082,NA,NA
"R802B - AMERICAN VILLAGE","vcs",NA,75.1371329529428,"Q4","Overassessed","Overassessed",4,4,550000,0.699429212283044,2.59687794653775,17.8264816714475,0.999622680127952,NA,NA
"R802B - AMERICAN VILLAGE","vcs",NA,97.7757685996396,"Q4","Underassessed","Underassessed",6,6,550500,0.511913243339913,3.32332986716626,12.770052756519,1.0035240411587,NA,NA
"R802C - TURNAGE HEIGHTS","vcs",NA,84.5903878627916,"Q1","Accurate","Accurate",4,4,307500,0.576477520071365,2.27546477940638,2.53331063264374,0.99937987838806,NA,NA
"R802C - TURNAGE HEIGHTS","vcs",NA,72.9270221646005,"Q1","Overassessed","Overassessed",3,3,277000,0.775861771058315,5.14145351388127,27.7990095378499,1.00605454185493,NA,NA
"R802C - TURNAGE HEIGHTS","vcs",NA,89.8493180762597,"Q2","Accurate","Accurate",3,3,350000,0.554175487465181,1.51286871030384,4.07283751887774,0.99996047380738,NA,NA
"R802C - TURNAGE HEIGHTS","vcs",NA,89.1897507568583,"Q2","Underassessed","Underassessed",3,3,360000,0.458387012987013,2.48939345995784,19.3830232069558,0.856669746455286,NA,NA
"R802C - TURNAGE HEIGHTS","vcs",NA,104.576238091188,"Q3","Accurate","Accurate",2,2,401000,0.555148121890547,3.94433075534567,4.49860809517797,1.00009837203908,NA,NA
"R802C - TURNAGE HEIGHTS","vcs",NA,98.8805377154752,"Q3","Underassessed","Underassessed",4,4,392500,0.491462025316456,7.42664003864761,16.1352105910072,0.999756448451563,NA,NA
"R802C - TURNAGE HEIGHTS","vcs",NA,72.0056305719164,"Q4","Accurate","Accurate",2,2,495000,0.54211429739397,0.474279964869663,6.7407995611732,0.936947948569387,NA,NA
"R802C - TURNAGE HEIGHTS","vcs",NA,104.09448484804,"Q4","Underassessed","Underassessed",4,4,447250,0.472838965863454,4.91889675585587,18.4035825001913,0.959063328999152,NA,NA
"R803A - HILLSBOROUGH & GATEHILL","vcs",NA,72.6046591908067,"Q1","Accurate","Accurate",3,3,295000,0.609159322033898,2.33633863695673,4.86388282920298,0.999181069540297,NA,NA
"R803A - HILLSBOROUGH & GATEHILL","vcs",NA,72.4678583855285,"Q1","Overassessed","Overassessed",7,7,295000,0.792264406779661,13.2523765880885,42.210437311771,1.02246928424132,NA,NA
"R803A - HILLSBOROUGH & GATEHILL","vcs",NA,82.4125630591933,"Q2","Accurate","Accurate",3,3,340000,0.562785185185185,1.7901365810229,4.19979047177913,1.00018453897047,NA,NA
"R803A - HILLSBOROUGH & GATEHILL","vcs",NA,67.9042092564105,"Q2","Overassessed","Overassessed",7,7,335000,0.696114705882353,5.80589615836557,20.689558810774,0.993665386958628,NA,NA
"R803A - HILLSBOROUGH & GATEHILL","vcs",NA,73.6466672319185,"Q3","Accurate","Accurate",8,8,378000,0.585426368568141,4.64921320499865,4.84011425683573,0.978451957365133,NA,NA
"R803A - HILLSBOROUGH & GATEHILL","vcs",NA,85.1366830376558,"Q4","Accurate","Accurate",3,3,435000,0.551489655172414,1.05790230113189,5.02607965733048,0.983012786204825,NA,NA
"R803A - HILLSBOROUGH & GATEHILL","vcs",NA,56.6100956936545,"Q4","Overassessed","Overassessed",3,3,425000,0.725955294117647,9.82217616166069,30.0215103297117,0.997570709379176,NA,NA
"R803A - HILLSBOROUGH & GATEHILL","vcs",NA,98.6550203391293,"Q4","Underassessed","Underassessed",3,3,435000,0.502309885931559,0.830536655442466,14.2215611113194,0.999434805597718,NA,NA
"R803B - ROCKY RIDGE","vcs",NA,81.2948086505858,"Q1","Overassessed","Overassessed",4,4,477500,0.707944599542334,4.8726261317288,24.9223199963983,1.00158271082948,NA,NA
"R803B - ROCKY RIDGE","vcs",NA,95.7791318335084,"Q2","Accurate","Accurate",3,3,650000,0.56242,3.70200931459049,4.66432703575053,1.00073610821138,NA,NA
"R803B - ROCKY RIDGE","vcs",NA,80.8969017392738,"Q3","Accurate","Accurate",3,3,750000,0.550572903225806,1.52818595475394,5.74505876939447,0.999946444373683,NA,NA
"R803B - ROCKY RIDGE","vcs",NA,97.6661708314199,"Q4","Underassessed","Underassessed",3,3,902000,0.517882283696292,3.94185757172387,13.1297793396569,1.00474786984918,NA,NA
"R803C - SPRING VALLEY","vcs",NA,60.0959693439459,"Q1","Overassessed","Overassessed",11,11,310000,0.76698320610687,18.9836925738586,53.6611851122808,1.04677748376849,NA,NA
"R803C - SPRING VALLEY","vcs",NA,69.4576866004002,"Q2","Accurate","Accurate",9,9,360000,0.578633423180593,3.71740160139002,3.75129902371967,0.973762580560593,NA,NA
"R803C - SPRING VALLEY","vcs",NA,45.5393474432884,"Q2","Overassessed","Overassessed",3,3,355000,0.745130666666667,6.66731579352431,31.5675184532039,1.00008470313499,NA,NA
"R803C - SPRING VALLEY","vcs",NA,77.2986639248465,"Q3","Accurate","Accurate",5,5,410000,0.573851764705882,1.94575342968311,2.17703651340908,0.999546985543521,NA,NA
"R803C - SPRING VALLEY","vcs",NA,54.7879700368492,"Q3","Overassessed","Overassessed",6,6,396500,0.686193389527459,2.94917162957818,17.9851221938799,1.00052487980708,NA,NA
"R803C - SPRING VALLEY","vcs",NA,70.0013201028507,"Q4","Accurate","Accurate",7,7,512000,0.557,4.68867746091141,5.08983666844398,0.972034468580125,NA,NA
"R803C - SPRING VALLEY","vcs",NA,107.780584267094,"Q4","Underassessed","Underassessed",4,4,567500,0.462326581443299,2.40430167857634,21.9052370302692,1.00436172313487,NA,NA
"R803E - ARCHERWOODS","vcs",NA,83.414056867671,"Q1","Overassessed","Overassessed",4,4,301500,0.757208028561477,18.8494920351467,40.448113696242,1.02087251955249,NA,NA
"R803E - ARCHERWOODS","vcs",NA,108.074615252051,"Q2","Accurate","Accurate",2,2,340000,0.59599705882353,5.50239588628052,5.64152837429951,1,NA,NA
"R803E - ARCHERWOODS","vcs",NA,56.0999928498889,"Q2","Overassessed","Overassessed",2,2,345000,0.734123571428571,1.99236601856636,26.2903000784904,1.00028883209824,NA,NA
"R803E - ARCHERWOODS","vcs",NA,85.0002480812526,"Q3","Accurate","Accurate",3,3,375000,0.597958904109589,2.01508153726161,4.24419178152521,0.998325525498705,NA,NA
"R803E - ARCHERWOODS","vcs",NA,77.3383744102726,"Q4","Accurate","Accurate",2,2,452500,0.56541518075232,5.83950149682928,5.67994414709923,0.999033062696409,NA,NA
"R803E - ARCHERWOODS","vcs",NA,94.7566234645337,"Q4","Underassessed","Underassessed",2,2,493000,0.517561962298622,0.612723072575998,10.9645050618499,0.947803006623901,NA,NA
"R803F - WESTWOOD ESTATES","vcs",NA,78.114937149511,"Q1","Accurate","Accurate",3,3,4e+05,0.60532,2.2236575940836,3.69301229163255,0.999994178091077,NA,NA
"R803F - WESTWOOD ESTATES","vcs",NA,70.2381475629259,"Q1","Overassessed","Overassessed",5,5,364000,0.672194444444444,5.8403599738613,20.4871003316055,0.980727271333957,NA,NA
"R803F - WESTWOOD ESTATES","vcs",NA,80.6225900772567,"Q2","Accurate","Accurate",5,5,429500,0.568607683352736,2.96357215144985,3.33550763934167,1.00011950884493,NA,NA
"R803F - WESTWOOD ESTATES","vcs",NA,84.1813316302121,"Q2","Overassessed","Overassessed",2,2,445000,0.674974924165824,2.90718211154757,16.115037080855,0.998902010860848,NA,NA
"R803F - WESTWOOD ESTATES","vcs",NA,84.8207144630102,"Q3","Accurate","Accurate",3,3,495000,0.584234343434343,2.7474096740564,2.92963757795453,0.998533505845801,NA,NA
"R803F - WESTWOOD ESTATES","vcs",NA,89.5896874042576,"Q3","Underassessed","Underassessed",5,5,480000,0.49228085106383,1.61888449632148,15.323754593497,0.969608762477317,NA,NA
"R803F - WESTWOOD ESTATES","vcs",NA,82.9456536359702,"Q4","Accurate","Accurate",3,3,575000,0.544427495291902,1.03466550586881,6.14367780065937,0.987580225895025,NA,NA
"R803F - WESTWOOD ESTATES","vcs",NA,96.0558423429862,"Q4","Underassessed","Underassessed",4,4,591250,0.498611944985922,5.88957607582691,15.020258549097,1.0035654992663,NA,NA
"R803G - HUCKLEBERRY HEIGHTS","vcs",NA,110.891914708704,"Q1","Accurate","Accurate",3,3,251000,0.595420408163265,2.53425799797709,3.40561796855139,1.00108474207149,NA,NA
"R803G - HUCKLEBERRY HEIGHTS","vcs",NA,59.5982294314041,"Q1","Overassessed","Overassessed",9,9,205000,0.871675675675676,23.6064763516261,63.3601345250146,1.03252083225969,NA,NA
"R803G - HUCKLEBERRY HEIGHTS","vcs",NA,76.43331702672,"Q2","Accurate","Accurate",3,3,305000,0.620993442622951,3.03532061482319,5.5188176925888,1.00080696514094,NA,NA
"R803G - HUCKLEBERRY HEIGHTS","vcs",NA,71.3915255688626,"Q2","Overassessed","Overassessed",6,6,315000,0.69755853976532,5.30372247985425,18.94755463884,0.998822882886499,NA,NA
"R803G - HUCKLEBERRY HEIGHTS","vcs",NA,73.2341778313957,"Q3","Accurate","Accurate",6,6,340500,0.553246001552795,4.20565489714485,5.50962413181733,0.975306455989274,NA,NA
"R803G - HUCKLEBERRY HEIGHTS","vcs",NA,84.4225267556081,"Q3","Overassessed","Overassessed",3,3,335000,0.66374328358209,1.62408439860556,13.7403081790173,0.958793101998925,NA,NA
"R803G - HUCKLEBERRY HEIGHTS","vcs",NA,87.1180913669119,"Q3","Underassessed","Underassessed",3,3,330000,0.510372727272727,1.32493845787161,12.1781815083813,0.999504034929525,NA,NA
"R803G - HUCKLEBERRY HEIGHTS","vcs",NA,61.9160273473805,"Q4","Accurate","Accurate",4,4,417500,0.580471479885057,4.19332261403052,4.18735700239028,0.981773784717842,NA,NA
"R803G - HUCKLEBERRY HEIGHTS","vcs",NA,50.1253881371862,"Q4","Overassessed","Overassessed",4,4,415000,0.771767635955515,8.50263047199556,33.0244540133235,0.992774190714054,NA,NA
"R803G - HUCKLEBERRY HEIGHTS","vcs",NA,80.5632651518936,"Q4","Underassessed","Underassessed",3,3,445000,0.472595555555556,3.54990858145277,18.676967668944,0.919558123642953,NA,NA
"R804A - COUNTRY CLUB","vcs",NA,68.6004373476573,"Q1","Accurate","Accurate",6,6,352500,0.594507927565392,2.99159607777282,3.96092351279738,0.97109483318139,NA,NA
"R804A - COUNTRY CLUB","vcs",NA,59.5616080544712,"Q1","Overassessed","Overassessed",10,10,375000,0.696211649122807,9.29146449622066,25.0939658685574,1.00458141382439,NA,NA
"R804A - COUNTRY CLUB","vcs",NA,92.7734632730321,"Q1","Underassessed","Underassessed",2,2,395000,0.498408108974359,0.212554933711068,14.2595169346785,0.973270464632198,NA,NA
"R804A - COUNTRY CLUB","vcs",NA,65.4801117691929,"Q2","Accurate","Accurate",7,7,437500,0.568535483870968,2.63806321897242,3.54542884759775,0.999403222740056,NA,NA
"R804A - COUNTRY CLUB","vcs",NA,59.0718412767188,"Q2","Overassessed","Overassessed",7,7,435000,0.6664,4.57107893997324,17.866910003057,0.99925749788925,NA,NA
"R804A - COUNTRY CLUB","vcs",NA,80.9573049872692,"Q2","Underassessed","Underassessed",4,4,447500,0.501322395253986,2.76417845979145,14.1010317099292,0.921818631613408,NA,NA
"R804A - COUNTRY CLUB","vcs",NA,63.825823376421,"Q3","Accurate","Accurate",10,10,5e+05,0.603061238390093,2.03665526579497,3.5000928363145,0.969860085186463,NA,NA
"R804A - COUNTRY CLUB","vcs",NA,53.3995621646243,"Q3","Overassessed","Overassessed",4,4,490000,0.676229223057644,5.67017712952484,18.5528500447099,1.00030486848873,NA,NA
